trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,tripduration_mins,trip_date,trip_day,trip_month,trip_hour,age,gender_cleaned,usertype_cleaned
23141979,2019-06-13 05:51:51 UTC,2019-06-13 05:58:14 UTC,2090,383,43,Michigan Ave & Washington St,98,LaSalle St & Washington St,Subscriber,Male,1958,6.38,2019-06-13,13,6,5,67,Male,Subscriber
24232093,2019-08-07 13:59:46 UTC,2019-08-07 14:24:15 UTC,5564,1468,195,Columbus Dr & Randolph St,406,Lake Park Ave & 35th St,Subscriber,Male,1959,24.47,2019-08-07,7,8,13,66,Male,Subscriber
25601447,2019-10-29 18:11:51 UTC,2019-10-29 18:18:40 UTC,4087,409,328,Ellis Ave & 58th St,345,Lake Park Ave & 56th St,Subscriber,Female,1958,6.82,2019-10-29,29,10,18,67,Female,Subscriber
24981548,2019-09-16 09:17:29 UTC,2019-09-16 09:23:02 UTC,4600,332,423,University Ave & 57th St,345,Lake Park Ave & 56th St,Subscriber,Male,1953,5.53,2019-09-16,16,9,9,72,Male,Subscriber
23920963,2019-07-23 18:37:28 UTC,2019-07-23 19:23:29 UTC,5412,2760,334,Lake Shore Dr & Belmont Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1957,46,2019-07-23,23,7,18,68,Male,Subscriber
25080372,2019-09-21 11:34:30 UTC,2019-09-21 11:44:37 UTC,1152,607,329,Lake Shore Dr & Diversey Pkwy,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1900,10.12,2019-09-21,21,9,11,125,Male,Subscriber
24719096,2019-09-01 14:42:51 UTC,2019-09-01 15:05:22 UTC,4484,1351,249,Montrose Harbor,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1954,22.52,2019-09-01,1,9,14,71,Male,Subscriber
24075620,2019-07-31 13:05:38 UTC,2019-07-31 14:30:54 UTC,4730,5116,329,Lake Shore Dr & Diversey Pkwy,329,Lake Shore Dr & Diversey Pkwy,Customer,Male,2000,85.27,2019-07-31,31,7,13,25,Male,Customer
22457204,2019-04-26 11:59:23 UTC,2019-04-26 12:02:07 UTC,6038,164,157,Lake Shore Dr & Wellington Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1955,2.73,2019-04-26,26,4,11,70,Female,Subscriber
22910827,2019-05-31 14:13:50 UTC,2019-05-31 14:32:30 UTC,4079,1120,465,Marine Dr & Ainslie St,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1953,18.67,2019-05-31,31,5,14,72,Male,Subscriber
22968516,2019-06-03 17:48:04 UTC,2019-06-03 18:03:27 UTC,5202,923,85,Michigan Ave & Oak St,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1959,15.38,2019-06-03,3,6,17,66,Male,Subscriber
22205362,2019-04-03 17:14:53 UTC,2019-04-03 17:52:28 UTC,4678,2255,419,Lake Park Ave & 53rd St,76,Lake Shore Dr & Monroe St,Subscriber,Male,1958,37.58,2019-04-03,3,4,17,67,Male,Subscriber
23670844,2019-07-10 18:46:50 UTC,2019-07-10 19:14:36 UTC,3234,1665,142,McClurg Ct & Erie St,76,Lake Shore Dr & Monroe St,Customer,Male,1957,27.75,2019-07-10,10,7,18,68,Male,Customer
24899184,2019-09-11 17:15:41 UTC,2019-09-11 17:40:04 UTC,6322,1462,177,Theater on the Lake,76,Lake Shore Dr & Monroe St,Subscriber,Female,1957,24.37,2019-09-11,11,9,17,68,Female,Subscriber
23022940,2019-06-06 16:45:16 UTC,2019-06-06 17:35:16 UTC,1665,3000,170,Clinton St & 18th St,268,Lake Shore Dr & North Blvd,Subscriber,Male,1953,50,2019-06-06,6,6,16,72,Male,Subscriber
24728902,2019-09-02 06:31:02 UTC,2019-09-02 06:32:43 UTC,1699,101,268,Lake Shore Dr & North Blvd,268,Lake Shore Dr & North Blvd,Subscriber,Female,1959,1.68,2019-09-02,2,9,6,66,Female,Subscriber
23751689,2019-07-14 12:10:41 UTC,2019-07-14 12:40:48 UTC,1281,1807,465,Marine Dr & Ainslie St,268,Lake Shore Dr & North Blvd,Customer,Male,1957,30.12,2019-07-14,14,7,12,68,Male,Customer
24058015,2019-07-30 16:29:56 UTC,2019-07-30 17:27:21 UTC,2175,3445,168,Michigan Ave & 14th St,268,Lake Shore Dr & North Blvd,Customer,Female,2001,57.42,2019-07-30,30,7,16,24,Female,Customer
24212911,2019-08-06 16:23:48 UTC,2019-08-06 16:30:10 UTC,5353,382,85,Michigan Ave & Oak St,268,Lake Shore Dr & North Blvd,Subscriber,Male,2002,6.37,2019-08-06,6,8,16,23,Male,Subscriber
24873927,2019-09-10 11:08:34 UTC,2019-09-10 11:45:19 UTC,2175,2205,173,Mies van der Rohe Way & Chicago Ave,268,Lake Shore Dr & North Blvd,Subscriber,Male,1959,36.75,2019-09-10,10,9,11,66,Male,Subscriber
